id,status,grandTotal,user_id,storeId
3361,complete,360.0,8351,9
3362,complete,360.0,4782,30
3363,order_refunded,360.0,3314,26
3364,order_refunded,360.0,9969,24
3365,complete,700.0,7764,9
3366,complete,320.0,5940,34
3367,complete,230.0,2296,22
3368,complete,105.0,5686,38
3369,complete,170.0,1697,16
3370,complete,170.0,1947,15
3371,complete,3750.0,2784,10
3372,complete,1975.0,3645,14
3373,complete,1975.0,5242,1
3374,complete,1975.0,6421,41
3375,complete,90.0,7558,38
3376,complete,1475.0,2646,33
3377,order_refunded,875.0,6590,11
3378,complete,210.0,6354,26
3379,complete,999.0,1933,27
3380,complete,320.0,1758,5
3381,complete,210.0,5086,9
3382,complete,360.0,5638,46
3383,order_refunded,1000.0,1117,1
3384,order_refunded,240.0,493,1
3385,complete,360.0,8812,19
3386,complete,360.0,7889,30
3387,complete,360.0,6475,47
3388,complete,720.0,9739,30
3389,complete,720.0,4959,37
3390,canceled,580.0,9798,4
3391,order_refunded,4446.0,9468,35
3392,complete,0.0,2744,4
3393,canceled,390.0,7867,48
3394,complete,745.0,7161,18
3395,complete,745.0,5452,21
3396,complete,1625.0,5259,16
3397,complete,920.0,8549,23
3398,complete,240.0,7187,41
3399,complete,1020.0,6103,9
3400,complete,240.0,9062,12
3401,canceled,390.0,9078,45
3402,complete,160.0,9476,27
3403,order_refunded,320.0,620,5
3404,complete,160.0,883,34
3405,order_refunded,959.0,8989,2
3406,complete,300.0,3643,11
3407,order_refunded,200.0,1297,18
3408,order_refunded,200.0,8437,39
3409,complete,6500.0,2896,3
3410,order_refunded,360.0,6594,36
3411,order_refunded,200.0,930,41
3412,complete,250.0,5367,47
3413,order_refunded,2100.0,8712,21
3414,complete,1199.0,3213,44
3415,complete,0.0,2410,21
3416,complete,950.0,8200,27
3417,complete,950.0,3424,21
3418,complete,950.0,6977,34
3419,complete,950.0,7595,20
3420,complete,950.0,5159,30
3421,complete,950.0,3668,20
3422,complete,950.0,5974,44
3423,complete,950.0,6237,1
3424,complete,950.0,8278,46
3425,complete,950.0,2469,10
3426,complete,950.0,6218,14
3427,complete,950.0,3620,18
3428,complete,950.0,1637,3
3429,complete,950.0,8156,26
3430,complete,950.0,3584,16
3431,complete,950.0,4010,36
3432,complete,950.0,3327,49
3433,complete,950.0,8149,25
3434,complete,950.0,2218,12
3435,complete,950.0,4968,26
3436,complete,950.0,2370,23
3437,complete,950.0,3639,25
3438,complete,950.0,9136,37
3439,complete,950.0,5723,13
3440,order_refunded,150.0,4445,6
3441,complete,950.0,7619,20
3442,complete,950.0,3948,37
3443,complete,950.0,1677,43
3444,complete,950.0,1197,45
3445,complete,950.0,2788,14
3446,complete,950.0,7433,18
3447,complete,950.0,9654,9
3448,complete,950.0,7928,11
3449,complete,950.0,3319,32
3450,complete,950.0,8859,19
3451,complete,950.0,6690,38
3452,complete,950.0,2177,32
3453,complete,950.0,3744,19
3454,received,2970.0,8793,48
3455,received,2970.0,4423,7
3456,received,2970.0,3825,12
3457,order_refunded,285.0,9172,40
3458,complete,950.0,2452,36
3459,complete,1150.0,629,41
3460,canceled,7400.0,9822,37
3461,complete,525.0,7779,22
3462,complete,1445.0,3697,31
3463,canceled,10740.0,3675,23
3464,canceled,10740.0,3930,9
3465,canceled,10740.0,2766,7
3466,canceled,10740.0,4370,29
3467,canceled,10740.0,8308,13
3468,canceled,10740.0,4957,3
3469,canceled,10740.0,693,31
3470,canceled,10740.0,3163,26
3471,canceled,460.0,1106,38
3472,canceled,10740.0,3009,27
3473,canceled,10740.0,2162,3
3474,canceled,10740.0,8346,21
3475,canceled,10740.0,3700,8
3476,canceled,10740.0,3787,45
3477,complete,200.0,9257,33
3478,canceled,10740.0,4201,15
3479,canceled,10740.0,1914,11
3480,canceled,555.0,9409,38
3481,canceled,555.0,5521,6
3482,canceled,10740.0,1773,40
3483,complete,1765.0,2781,4
3484,order_refunded,1950.0,7424,35
3485,canceled,10740.0,2872,7
3486,canceled,10740.0,661,24
3487,canceled,10740.0,6243,30
3488,complete,10740.0,1133,3
3489,canceled,510.0,700,18
3490,complete,360.0,7471,14
3491,complete,15200.0,6298,30
3492,order_refunded,240.0,7813,19
3493,complete,360.0,4558,37
3494,complete,360.0,2180,11
3495,complete,1275.0,9066,25
3496,complete,360.0,8276,14
3497,order_refunded,399.0,1423,26
3498,complete,840.0,3181,32
3499,complete,29000.0,4317,22
3500,canceled,730.0,6697,19
3501,complete,1200.0,9584,27
3502,complete,999.0,615,30
3503,canceled,1600.0,4571,1
3504,complete,240.0,271,1
3505,complete,240.0,2469,19
3506,complete,370.0,9583,25
3507,complete,1230.0,3608,19
3508,complete,280.0,3076,36
3509,complete,0.0,290,19
3510,complete,599.0,8121,14
3511,complete,350.0,6615,8
3512,complete,420.0,3253,1
3513,complete,4500.0,7416,17
3514,complete,530.0,6772,15
3515,complete,530.0,279,48
3516,complete,520.0,581,1
3517,complete,520.0,4959,34
3518,complete,510.0,8446,1
3519,order_refunded,1950.0,4277,33
3520,complete,320.0,7998,26
3521,complete,360.0,4777,47
3522,complete,317.0,825,48
3523,complete,700.0,3833,28
3524,complete,360.0,8892,29
3525,canceled,700.0,5446,10
3526,canceled,326997.0,1381,12
3527,complete,1375.0,9866,11
3528,canceled,7500.0,6535,42
3529,complete,700.0,3157,26
3530,canceled,399.0,4308,4
3531,complete,360.0,5635,5
3532,complete,398.0,8576,26
3533,complete,2040.0,5811,2
3534,order_refunded,240.0,8534,12
3535,complete,240.0,5935,26
3536,complete,599.0,3110,9
3537,complete,240.0,4083,3
3538,order_refunded,399.0,3241,9
3539,complete,240.0,6029,43
3540,complete,240.0,1850,10
3541,complete,240.0,8498,12
3542,order_refunded,360.0,2750,49
3543,complete,1050.0,6681,31
3544,complete,360.0,9328,17
3545,complete,290.0,206,35
3546,complete,240.0,7353,24
3547,complete,120.0,4592,9
3548,complete,120.0,3451,1
3549,complete,175.0,7215,44
3550,order_refunded,30417.0,3812,11
3551,order_refunded,720.0,5142,9
3552,complete,120.0,8502,49
3553,complete,120.0,2709,34
3554,refund,143.0,1992,30
3555,complete,120.0,8464,21
3556,complete,120.0,3274,49
3557,complete,120.0,4539,33
3558,order_refunded,425.0,8713,39
3559,complete,4380.0,9169,19
3560,complete,240.0,3723,33
3561,complete,120.0,3552,19
3562,complete,360.0,2833,14
3563,complete,1765.0,5680,35
3564,order_refunded,210.0,6580,27
3565,canceled,64895.0,153,26
3566,canceled,4380.0,5755,45
3567,complete,360.0,2801,47
3568,complete,360.0,5311,12
3569,complete,2940.0,9945,10
3570,complete,2940.0,2611,34
3571,canceled,6500.0,1105,3
3572,complete,260.0,7362,23
3573,complete,90.0,4200,19
3574,complete,80.0,3855,11
3575,complete,100.0,7264,7
3576,complete,1625.0,1915,30
3577,complete,100.0,7366,33
3578,complete,320.0,3073,15
3579,complete,370.0,9199,39
3580,complete,360.0,407,39
3581,complete,370.0,167,5
3582,canceled,1375.0,509,27
3583,complete,360.0,1662,3
3584,canceled,350.0,3665,11
3585,complete,880.0,3490,2
3586,complete,880.0,681,31
3587,complete,275.0,2525,42
3588,complete,360.0,2121,48
3589,complete,240.0,5261,29
3590,order_refunded,360.0,4358,27
3591,complete,950.0,1364,1
3592,complete,950.0,9524,11
3593,complete,580.0,2293,39
3594,complete,580.0,1539,27
3595,canceled,795.0,3409,8
3596,complete,360.0,7743,28
3597,refund,360.0,8753,34
3598,canceled,1400.0,9292,25
3599,complete,999.0,1904,7
3600,complete,720.0,175,31
3601,complete,120.0,2231,22
3602,canceled,11650.0,4288,38
3603,complete,300.0,4161,49
3604,canceled,1530.0,7107,10
3605,canceled,1530.0,9690,9
3606,canceled,1530.0,3172,34
3607,complete,30260.0,1568,8
3608,complete,30260.0,1152,18
3609,complete,30260.0,7620,27
3610,complete,380.0,6034,31
3611,canceled,51999.0,8561,39
3612,canceled,3200.0,4947,44
3613,complete,60.0,8235,14
3614,complete,340.0,1908,20
3615,canceled,33999.0,3491,15
3616,order_refunded,400.0,2536,48
3617,complete,170.0,4174,40
3618,canceled,51999.0,1294,6
3619,complete,299.0,4770,8
3620,complete,4855.0,4797,34
3621,complete,4855.0,6872,12
3622,complete,299.0,2973,42
3623,canceled,1500.0,3923,25
3624,complete,15200.0,4998,40
3625,canceled,899.0,7033,48
3626,complete,4700.0,993,29
3627,complete,4700.0,8113,13
3628,complete,800.0,5288,24
3629,complete,570.0,2241,44
3630,complete,1196.0,1477,2
3631,complete,1196.0,6427,8
3632,complete,1196.0,390,14
3633,complete,1196.0,1000,46
3634,complete,12530.0,1856,28
3635,complete,360.0,8126,18
3636,complete,699.0,8851,42
3637,complete,55.0,2764,19
3638,canceled,250.0,3664,31
3639,complete,20890.0,4987,27
3640,canceled,80000.0,1482,42
3641,order_refunded,500.0,7257,25
3642,complete,1941.0,3732,31
3643,complete,19600.0,7263,22
3644,complete,1175.0,452,10
3645,complete,1099.0,9730,28
3646,complete,595.0,3094,27
3647,complete,595.0,883,27
3648,complete,595.0,4409,18
3649,canceled,6700.0,4069,22
3650,complete,699.0,3278,6
3651,complete,140.0,8567,7
3652,complete,140.0,7952,30
3653,complete,350.0,4691,14
3654,complete,395.0,4596,24
3655,complete,1965.0,4560,31
3656,complete,1965.0,7292,28
3657,order_refunded,4550.0,8161,36
3658,complete,2025.0,113,13
3659,complete,2025.0,5132,45
3660,complete,2025.0,3198,8
3661,complete,210.0,140,4
3662,complete,219.0,1425,41
3663,complete,219.0,2950,22
3664,complete,1100.0,3169,20
3665,complete,2996.0,8709,30
3666,order_refunded,2695.0,6044,13
3667,canceled,725.0,6990,12
3668,complete,1900.0,7237,3
3669,canceled,900.0,6262,43
3670,complete,1699.0,888,23
3671,complete,450.0,3105,43
3672,order_refunded,400.0,50,2
3673,complete,799.0,3952,40
3674,complete,1312.5,3561,22
3675,complete,18955.0,19,3
3676,complete,18955.0,4822,45
3677,complete,18955.0,6341,2
3678,complete,18955.0,8059,32
3679,complete,240.0,9666,31
3680,canceled,150.0,2607,36
3681,complete,150.0,7847,10
3682,complete,800.0,8644,33
3683,complete,220.0,6433,2
3684,complete,1498.0,3766,26
3685,complete,240.0,2439,11
3686,complete,240.0,9742,2
3687,complete,240.0,6359,5
3688,complete,240.0,8320,2
3689,complete,240.0,5942,47
3690,canceled,1090.0,7645,12
3691,canceled,1090.0,4856,11
3692,order_refunded,1090.0,6548,21
3693,complete,460.0,7197,8
3694,complete,460.0,5912,6
3695,complete,2029.0,6482,10
3696,complete,2029.0,2762,29
3697,complete,2029.0,4457,13
3698,complete,2029.0,9608,38
3699,complete,2029.0,6362,42
3700,complete,2029.0,5694,23
3701,refund,959.0,5789,47
3702,complete,360.0,202,49
3703,complete,1260.0,6161,8
3704,complete,99.0,518,23
3705,complete,99.0,7738,2
3706,complete,360.0,9534,42
3707,complete,1690.0,1989,48
3708,complete,240.0,3803,29
3709,complete,3765.0,5809,1
3710,complete,3369.0,7163,47
3711,complete,360.0,6242,28
3712,complete,360.0,8400,28
3713,complete,360.0,5634,31
3714,complete,360.0,5756,39
3715,complete,460.0,6310,10
3716,complete,360.0,4118,21
3717,complete,320.0,8346,25
3718,complete,240.0,1519,10
3719,complete,240.0,6164,8
3720,complete,360.0,2601,32
3721,complete,1499.0,2196,12
3722,complete,570.0,3555,13
3723,complete,360.0,2850,40
3724,order_refunded,569.0,1743,23
3725,order_refunded,569.0,1307,7
3726,complete,360.0,3850,40
3727,order_refunded,360.0,7520,30
3728,canceled,510.0,4196,39
3729,complete,360.0,5179,10
3730,order_refunded,360.0,2556,22
3731,canceled,3450.0,2306,21
3732,order_refunded,2450.0,7620,46
3733,order_refunded,700.0,9281,10
3734,order_refunded,900.0,2643,28
3735,complete,1765.0,9370,10
3736,complete,0.3,6410,43
3737,complete,680.0,4758,11
3738,complete,680.0,2995,1
3739,complete,1600.0,8752,32
3740,complete,1600.0,1272,11
3741,complete,699.0,1814,40
3742,complete,680.0,8802,16
3743,complete,680.0,2462,20
3744,complete,360.0,4121,28
3745,complete,299.0,6125,34
3746,complete,299.0,8476,18
3747,complete,299.0,4397,10
3748,complete,299.0,9284,38
3749,complete,299.0,817,25
3750,complete,320.0,7305,42
3751,order_refunded,360.0,7332,28
3752,complete,575.0,83,12
3753,order_refunded,360.0,1921,27
3754,complete,599.0,7818,8
3755,complete,199.0,2094,43
3756,complete,0.0,7072,24
3757,complete,240.0,7968,13
3758,order_refunded,7150.0,8368,24
3759,refund,1359.0,5286,33
3760,refund,1359.0,4938,31
3761,complete,800.0,370,28
3762,order_refunded,48999.0,1819,2
3763,complete,575.0,2102,33
3764,complete,775.0,3491,7
3765,complete,199.0,1780,21
3766,complete,90.0,7675,26
3767,complete,360.0,1365,31
3768,complete,2074.0,7295,43
3769,complete,2074.0,3677,37
3770,complete,2074.0,2427,10
3771,complete,140.0,8265,39
3772,complete,210.0,8090,41
3773,order_refunded,1765.0,2963,34
3774,complete,360.0,860,17
3775,complete,140.0,4139,44
3776,complete,180.0,2425,36
3777,complete,180.0,9257,19
3778,complete,690.0,4018,22
3779,complete,320.0,8561,36
3780,complete,1000.0,8343,39
3781,complete,1765.0,1135,15
3782,order_refunded,4249.0,5167,32
3783,complete,490.0,5120,11
3784,order_refunded,360.0,5695,49
3785,complete,4200.0,6137,43
3786,order_refunded,775.0,5486,9
3787,complete,99.0,4165,45
3788,complete,99.0,2347,37
3789,complete,210.0,5040,7
3790,complete,99.0,4898,6
3791,complete,210.0,8253,20
3792,complete,210.0,5042,15
3793,complete,99.0,3902,13
3794,complete,2600.0,1338,43
3795,complete,1625.0,1185,18
3796,order_refunded,1600.0,4427,38
3797,complete,250.0,1552,8
3798,complete,240.0,1630,30
3799,complete,240.0,9520,25
3800,complete,360.0,1527,19
3801,complete,700.0,9866,1
3802,order_refunded,1375.0,1362,42
3803,complete,640.0,9766,45
3804,complete,240.0,4371,48
3805,order_refunded,3500.0,5284,31
3806,complete,999.0,7611,13
3807,complete,360.0,1994,39
3808,complete,999.0,870,10
3809,complete,1400.0,1015,21
3810,complete,1050.0,603,29
3811,complete,360.0,691,30
3812,order_refunded,2000.0,8686,23
3813,order_refunded,2000.0,490,4
3814,order_refunded,1100.0,6865,31
3815,complete,360.0,7241,43
3816,complete,360.0,7787,45
3817,complete,1300.0,8025,1
3818,complete,99.0,295,35
3819,refund,8420.0,5489,24
3820,complete,360.0,4028,6
3821,complete,240.0,2913,2
3822,complete,999.0,9910,35
3823,refund,8420.0,4745,8
3824,complete,210.0,1874,3
3825,complete,320.0,3259,2
3826,complete,99.0,2818,35
3827,complete,360.0,8637,31
3828,complete,240.0,3642,25
3829,complete,360.0,4459,7
3830,canceled,8420.0,5308,34
3831,complete,320.0,8934,17
3832,complete,320.0,2042,27
3833,canceled,3250.0,680,42
3834,order_refunded,460.0,5739,23
3835,complete,400.0,5669,14
3836,canceled,9500.0,9551,44
3837,complete,100.0,7698,31
3838,complete,1100.0,8034,35
3839,complete,1125.0,63,27
3840,canceled,1720.0,7830,48
3841,canceled,1720.0,7353,37
3842,canceled,1720.0,6916,28
3843,order_refunded,2630.0,8327,25
3844,order_refunded,2630.0,3645,16
3845,order_refunded,2630.0,4971,12
3846,order_refunded,2630.0,8004,1
3847,order_refunded,2630.0,3279,44
3848,order_refunded,2630.0,7297,3
3849,order_refunded,2630.0,9015,36
3850,complete,890.0,3075,7
3851,complete,220.0,8313,31
3852,refund,140.0,7553,4
3853,complete,320.0,1638,13
3854,complete,2295.0,5104,3
3855,complete,320.0,9117,46
3856,complete,1040.0,645,32
3857,complete,1040.0,2033,37
3858,canceled,1100.0,2762,9
3859,complete,990.0,2069,32
3860,complete,2065.0,242,49
3861,complete,2065.0,2669,40
3862,complete,2065.0,803,44
3863,complete,320.0,5060,43
3864,complete,320.0,196,22
3865,complete,299.0,2188,23
3866,canceled,2600.0,2331,14
3867,canceled,1950.0,4842,11
3868,refund,2600.0,3607,6
3869,refund,8420.0,8469,8
3870,complete,450.0,61,33
3871,complete,450.0,3928,29
3872,complete,450.0,6297,43
3873,complete,450.0,2592,15
3874,complete,99.0,8759,34
3875,canceled,300.0,9764,43
3876,canceled,300.0,6122,39
3877,canceled,300.0,1201,38
3878,complete,325.0,2855,32
3879,refund,240.0,7025,23
3880,canceled,1499.0,9429,42
3881,complete,210.0,6973,32
3882,complete,1290.0,137,16
3883,complete,1290.0,1030,40
3884,complete,80.0,2595,27
3885,complete,16999.0,7207,10
3886,canceled,11999.0,662,44
3887,refund,3500.0,2473,35
3888,canceled,29000.0,87,20
3889,refund,670.0,6220,13
3890,complete,1400.0,8144,11
3891,complete,0.0,6969,49
3892,complete,900.0,2774,9
3893,complete,900.0,1701,11
3894,complete,2550.0,2701,38
3895,complete,1900.0,6816,27
3896,complete,1900.0,1648,37
3897,canceled,765.0,6039,47
3898,refund,995.0,5165,44
3899,complete,1699.0,5521,34
3900,canceled,6990.0,3688,38
3901,complete,999.0,597,26
3902,complete,360.0,4546,33
3903,canceled,29000.0,8677,3
3904,complete,600.0,8838,33
3905,refund,360.0,4758,26
3906,canceled,64499.0,4385,25
3907,complete,789.0,8913,39
3908,complete,789.0,4734,26
3909,canceled,44680.0,7082,29
3910,complete,44680.0,8691,44
3911,complete,815.0,7118,4
3912,canceled,16500.0,4730,45
3913,complete,330.0,1674,9
3914,complete,455.0,8307,19
3915,complete,1538.0,9929,29
3916,complete,1538.0,7179,1
3917,complete,795.0,2295,33
3918,complete,795.0,3631,46
3919,complete,998.0,147,19
3920,complete,998.0,3454,34
3921,order_refunded,1.0,4508,20
3922,canceled,9256.0,5784,38
3923,canceled,9256.0,7752,36
3924,canceled,9256.0,5629,32
3925,canceled,9256.0,8329,33
3926,complete,1765.0,3361,17
3927,complete,420.0,3006,23
3928,canceled,475.0,3553,7
3929,complete,1099.0,19,18
3930,complete,1099.0,2243,19
3931,canceled,1195.0,6319,4
3932,complete,180.0,5098,3
3933,complete,2499.0,8641,33
3934,complete,1265.0,1949,40
3935,refund,999.0,9138,22
3936,complete,895.0,5619,40
3937,complete,219.0,4237,15
3938,complete,219.0,6902,23
3939,canceled,5044.09,1921,40
3940,complete,99.0,4189,20
3941,complete,188.0,239,1
3942,complete,970.0,205,29
3943,order_refunded,875.0,5553,27
3944,complete,1700.0,4928,8
3945,canceled,390.0,4391,38
3946,order_refunded,4150.0,2688,27
3947,complete,3040.0,4952,15
3948,complete,3040.0,6161,8
3949,canceled,999.0,5389,30
3950,complete,999.0,9541,21
3951,canceled,1660.0,5127,36
3952,complete,6990.0,817,45
3953,canceled,390.0,9013,44
3954,refund,360.0,193,40
3955,complete,350.0,1777,42
3956,complete,2992.0,3646,38
3957,complete,2992.0,6315,36
3958,complete,2992.0,8443,16
3959,complete,2992.0,1789,5
3960,complete,420.0,7375,33
3961,complete,420.0,3701,35
3962,complete,420.0,9360,20
3963,complete,599.0,3894,29
3964,complete,275.0,6812,1
3965,complete,20890.0,9289,17
3966,complete,550.0,2680,30
3967,complete,8227.0,3905,24
3968,complete,8227.0,7261,25
3969,complete,8227.0,505,6
3970,complete,8227.0,9814,43
3971,complete,1700.0,9580,9
3972,canceled,9500.0,6774,20
3973,complete,1761.0,3817,43
3974,refund,1065.0,718,5
3975,complete,360.0,4435,39
3976,canceled,4395.0,659,40
3977,complete,1080.0,5058,49
3978,order_refunded,490.0,4009,7
3979,complete,990.0,4995,45
3980,complete,2510.0,4235,11
3981,complete,90.0,3765,11
3982,order_refunded,220.0,4638,24
3983,complete,2500.0,2105,28
3984,canceled,3000.0,9448,12
3985,order_refunded,1350.0,6802,14
3986,complete,1690.0,8576,4
3987,complete,8895.0,2608,13
3988,complete,8895.0,8386,33
3989,complete,8895.0,3720,13
3990,complete,8895.0,2582,40
3991,complete,8895.0,2566,44
3992,complete,950.0,2764,14
3993,complete,570.0,6329,27
3994,complete,570.0,5992,11
3995,complete,570.0,3407,36
3996,refund,540.0,8924,17
3997,refund,540.0,4781,11
3998,order_refunded,15200.0,4178,32
3999,complete,5209.0,6477,29
4000,complete,5209.0,2605,38
4001,complete,5209.0,8182,1
4002,complete,5209.0,2383,7
4003,complete,5209.0,532,3
4004,complete,5209.0,6080,45
4005,canceled,4998.0,635,17
4006,canceled,4998.0,9962,13
4007,complete,600.0,3,17
4008,canceled,190.0,8398,11
4009,complete,190.0,5952,12
4010,complete,15200.0,5627,5
4011,canceled,499.0,7740,28
4012,order_refunded,2599.0,6004,45
4013,refund,9999.0,2891,23
4014,complete,999.0,6240,32
4015,refund,899.0,8027,21
4016,canceled,700.0,3307,20
4017,order_refunded,810.0,898,30
4018,refund,850.0,9278,20
4019,order_refunded,4200.0,9472,8
4020,order_refunded,1690.0,671,20
4021,complete,2500.0,7292,2
4022,complete,1765.0,1506,44
4023,complete,360.0,6461,21
4024,canceled,16500.0,5168,40
4025,complete,680.0,5256,2
4026,complete,680.0,250,29
4027,complete,680.0,6458,35
4028,complete,680.0,1893,41
4029,complete,15200.0,3440,6
4030,complete,360.0,2855,17
4031,complete,1080.0,9696,23
4032,complete,720.0,3793,13
4033,complete,1459.0,5331,27
4034,complete,1459.0,7872,37
4035,complete,1004.0,8236,35
4036,order_refunded,99999.0,3613,20
4037,order_refunded,99999.0,2619,24
4038,complete,90.0,4679,49
4039,complete,360.0,3164,12
4040,complete,360.0,9481,21
4041,complete,80.0,2943,45
4042,order_refunded,360.0,8412,29
4043,order_refunded,360.0,1926,9
4044,order_refunded,999.0,2973,11
4045,complete,999.0,991,26
